val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.785767555236816,1.7979055643081665,0.9225509762763977,0.0,0.0,4.937525749206543,6.861299514770508,15.671576499938965,2.9538795948028564,3.7332890033721924,0.06696227937936783,1.095668077468872,0.06891234219074249,0.0,1.244990348815918,3.8477768898010254,1.5507735013961792,0.8361552357673645,2.720529079437256,0.0,0.5502620339393616,0.0,2.211616039276123,0.0,1.1334630250930786,0.0,0.0,0.0,0.0,0.0,0.06413906812667847,0.1075512170791626,2.7678325176239014,0.0,0.0,0.0,0.9747604131698608,1.645745873451233,0.9619998931884766,0.0,1.319631576538086,0.6110997796058655,0.9743754863739014,0.0,1.410239338874817,0.5305612087249756,0.0,2.7459185123443604,5.073671340942383,0.0,0.7147879600524902,0.0,3.4090182781219482,1.2281607389450073,1.8214210271835327,1.360937237739563,0.1802784502506256,1.2450426816940308,11.174138069152832,1.538387656211853,0.6372665166854858,1.3537893295288086,3.781196117401123,2.5413362979888916
0.0,2.5096399784088135,0.0,2.426718235015869,0.7816324234008789,2.002946138381958,0.0,0.0,4.4044108390808105,1.3924829959869385,2.5076181888580322,2.0124282836914062,6.766524314880371,2.8826863765716553,1.9818228483200073,0.0,5.43820333480835,0.0,0.6629654169082642,0.0,5.506359577178955,6.701233863830566,0.8308833241462708,0.0,2.4061279296875,1.402428388595581,2.199420928955078,0.34179991483688354,0.0,1.5977191925048828,2.3627798557281494,3.4590775966644287,2.6654436588287354,1.2455354928970337,3.5242154598236084,0.0,0.0,0.5136598944664001,0.0,0.8204954266548157,5.905513286590576,5.897292137145996,6.955133438110352,1.8355108499526978,0.8805968165397644,7.9939494132995605,2.50295090675354,0.14480282366275787,1.0956498384475708,6.694488048553467,1.790846824645996,0.0,3.4090185165405273,5.857812881469727,5.037731647491455,1.3475450277328491,5.724440097808838,2.511007070541382,5.373620510101318,3.199856758117676,5.411761283874512,1.5538272857666016,5.914071083068848,1.9307677745819092
7.448004722595215,12.830489158630371,5.9788126945495605,2.7692527770996094,12.354267120361328,7.133519649505615,21.742931365966797,11.009675979614258,12.226689338684082,20.474952697753906,7.443353176116943,5.40404748916626,8.840585708618164,6.095573425292969,12.028913497924805,5.511349201202393,5.039615154266357,5.074234485626221,8.166102409362793,18.055585861206055,7.5757670402526855,3.0971999168395996,4.535858154296875,2.6071059703826904,11.997071266174316,27.180479049682617,1.874894380569458,7.093600273132324,5.8180766105651855,13.30952262878418,1.693967580795288,3.6587395668029785,1.9689584970474243,1.2455354928970337,0.09471432864665985,2.659419536590576,1.241142988204956,3.972405433654785,1.3008074760437012,0.0,0.20337402820587158,0.07982414215803146,0.8408719897270203,1.6840018033981323,5.601101875305176,1.9943876266479492,0.6247987151145935,1.0231578350067139,5.355627536773682,2.9811267852783203,0.2571338415145874,4.021450519561768,0.0,1.7611010074615479,1.8881813287734985,2.62739634513855,2.0632529258728027,0.6419771909713745,0.07213764637708664,5.739511966705322,0.0,2.3075029850006104,4.98108434677124,5.212523937225342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247987151145935,0.0,0.0,0.0,0.060222871601581573,0.0,0.0,0.0,0.0,0.0,0.05561923608183861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.7280168533325195,4.178648471832275,0.0,5.876834392547607,0.805131196975708,1.395269751548767,2.3518619537353516,0.0,0.3924233317375183,4.5087504386901855,0.0,1.2782907485961914,2.5600900650024414,4.171144008636475,0.09355932474136353,0.8258081078529358,2.9017233848571777,2.8533480167388916,2.017238140106201,3.2107858657836914,0.6433867812156677,2.5574634075164795,0.0,3.938014507293701,12.568388938903809,6.391432285308838,5.0237040519714355,4.484206199645996,0.0,2.521221399307251,1.496599793434143,0.0,0.0,0.8736846446990967,1.1964924335479736,0.12027176469564438,0.13494624197483063,0.7848595976829529,1.969189167022705,1.9026238918304443,2.098538637161255,5.553346157073975,1.0384445190429688,3.681147336959839,3.2609617710113525,1.2508493661880493,0.0,0.8556801676750183,0.0,1.991367220878601,0.0,3.3423266410827637,1.094925880432129,0.9499989748001099,0.20041610300540924,2.394831657409668,2.3077197074890137,1.0215834379196167,0.7098460793495178,4.178600311279297,0.3196604549884796,0.45796331763267517,2.9367802143096924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059947822242975235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179530069231987,0.0,0.0,0.0,0.0,0.0,0.0,0.05472790449857712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9220443367958069,1.6650325059890747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4007066488265991,0.0,0.0,4.227770805358887,0.4540858864784241,1.6248445510864258,0.0,0.0,0.1239200234413147,0.0740026980638504,0.0,2.6847381591796875,2.8092784881591797,0.0,0.463229238986969,0.0,1.5588032007217407,0.0,0.05788998678326607,0.6498031616210938,0.0,1.3507133722305298,0.0,5.827088356018066,0.0,2.7260284423828125,0.0,0.0,0.6285279393196106,0.0,0.0,0.0,5.152835845947266,0.0,2.4387385845184326,2.5962769985198975,1.4042317867279053,0.7336189150810242,0.0,2.8049910068511963,0.1939030885696411,0.0,2.4107754230499268,0.0,0.0,0.0,1.6603641510009766,0.5753474831581116,0.7551470994949341,0.909222424030304,0.33831846714019775,0.1672983169555664,0.0,0.3974519371986389
0.0,0.0,0.3189624845981598,0.0,0.0,0.0,0.1273280382156372,0.0,0.0,0.06287039816379547,0.0,0.7610108256340027,0.0,0.0,0.0,0.0,0.0,0.0,0.8544238805770874,2.0068564414978027,0.057075560092926025,0.0,0.0,0.0,1.869101643562317,0.0,2.3986799716949463,0.18275177478790283,0.0,0.0,0.0,0.0537756085395813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1091554164886475,0.0,0.0,0.0,0.0,0.0,0.9621478915214539,0.0,0.9153082966804504,0.0,0.0,0.0,0.0,0.3475966453552246,0.0,0.0,0.8883652687072754,0.0,0.0,0.0,0.0,0.0
1.7915186882019043,4.5259222984313965,9.645813941955566,4.853436470031738,0.1868438720703125,1.4707168340682983,13.601410865783691,6.480973720550537,0.2633500099182129,2.537017822265625,2.421113967895508,2.5929250717163086,2.482048988342285,5.561915397644043,9.431854248046875,0.493215948343277,1.3194594383239746,4.674447059631348,1.3845704793930054,11.54122257232666,7.108481407165527,1.0026555061340332,1.5475468635559082,8.73328685760498,3.871410846710205,8.782529830932617,3.1528754234313965,9.964746475219727,7.085253715515137,0.24947261810302734,3.8314247131347656,1.3507133722305298,2.0355312824249268,1.1844196319580078,4.220502853393555,1.5295360088348389,3.9715640544891357,0.9588495492935181,0.8953055143356323,2.224194288253784,1.1230566501617432,4.3234543800354,2.4429142475128174,4.497180938720703,5.336280345916748,0.2639140188694,3.9071826934814453,0.41153088212013245,2.030162811279297,19.475309371948242,0.06323074549436569,1.1439183950424194,12.879253387451172,3.9925220012664795,0.07029858976602554,4.892738342285156,7.861073017120361,8.080183982849121,6.106320381164551,0.9756811857223511,2.0432567596435547,3.3214282989501953,10.312437057495117,4.884014129638672
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06667835265398026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057109929621219635,0.0,0.0,0.0,0.0,0.0,0.05788998678326607,0.0,0.0,0.0,1.3032300472259521,0.5393673181533813,0.0,0.0,0.0,0.0,2.6576380729675293,0.1397014707326889,0.0,0.0,2.643169641494751,0.0,5.881415367126465,0.06586185097694397,0.0,0.0,0.0,0.9411211609840393,2.3857908248901367,0.0,1.1042828559875488,0.0,0.0,0.0,0.17800825834274292,0.0,0.0,0.0,0.0,0.23397760093212128,0.05777852609753609,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537756085395813,0.0,0.07232483476400375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05777852609753609,0.068941630423069
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060651831328868866,0.0,0.0,0.0740026980638504,0.057075560092926025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05788998678326607,0.0,0.0,0.0537756085395813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060775745660066605
0.0,0.0,0.0,0.09038552641868591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3919382095336914,4.127303123474121,9.912505149841309,3.490077257156372,1.8898744583129883,5.469888210296631,11.53266429901123,6.147980690002441,3.668982982635498,2.6665587425231934,2.621467113494873,7.88051176071167,2.8860225677490234,2.0914716720581055,6.7682037353515625,1.2917308807373047,4.938772678375244,6.473489761352539,6.373047828674316,1.6179431676864624,1.4342995882034302,1.9625966548919678,8.188239097595215,3.8464269638061523,2.6059391498565674,6.59071683883667,2.80476975440979,1.2353272438049316,13.087671279907227,2.567319631576538,1.0920366048812866,7.1195478439331055,0.0,1.5124168395996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10603997111320496,0.0,0.07029858976602554,0.0,0.0,0.0,0.0,0.0,3.7782235145568848,0.0,0.7156676054000854,0.060775745660066605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1888974905014038,0.0,0.0,0.0,1.0352540016174316,0.0,0.0,1.1530876159667969,0.7819604277610779,0.0,0.0,0.0,0.06891234219074249,0.0,4.5706915855407715,0.0,0.0,0.5733616948127747,0.0,0.0,1.043448567390442,0.0,0.0,0.0,0.0,0.0,0.0,0.542112410068512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079516410827637,0.0,0.0,0.0,0.0,0.0,1.5751413106918335,1.9019330739974976,7.852082252502441,0.13059043884277344,0.0,0.0,0.0,2.04919171333313,3.789433002471924,0.0,0.06455769389867783,0.0,1.687900424003601,0.0,0.9147460460662842,1.374903917312622,4.441093444824219,0.0,0.0,0.0,21.441640853881836,1.871999979019165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057510584592819214,0.0,0.057075560092926025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05534099414944649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05561923608183861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4035702347755432,0.27607461810112,0.0,2.9411678314208984,1.5930687189102173,2.151400327682495,0.21681752800941467,4.39999532699585,1.107012152671814,0.0,0.0,1.748663306236267,1.7111293077468872,3.448519229888916,2.9138119220733643,5.673915386199951,0.14058876037597656,0.0,0.28324174880981445,2.137258768081665,1.76058030128479,3.8464269638061523,10.198769569396973,7.786251544952393,7.4541473388671875,0.09227729588747025,2.6167874336242676,4.435528755187988,1.0251554250717163,0.21929538249969482,0.0,0.9786540865898132,1.274733304977417,10.785683631896973,1.783497929573059,4.351119041442871,0.8953055143356323,1.7686607837677002,0.5163341164588928,0.0,3.9495015144348145,6.024890899658203,0.814391553401947,19.193130493164062,1.2508493661880493,1.5454086065292358,0.1881708800792694,5.962253570556641,2.7199909687042236,2.4774675369262695,2.369292974472046,0.09965985268354416,0.0,0.8139904737472534,0.5808971524238586,7.0141096115112305,0.0,1.2415162324905396,5.211572647094727,3.7881832122802734,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.311081647872925,0.9574168920516968,3.793013095855713,9.837931632995605,2.771472930908203,3.2008938789367676,1.2618021965026855,1.4756245613098145,0.2471037209033966,1.7331697940826416,2.2877228260040283,4.132349014282227,5.762946605682373,2.42667555809021,0.5829399824142456,4.113948345184326,0.060651831328868866,16.201648712158203,7.169960975646973,1.0086190700531006,0.0,0.6809621453285217,3.07490611076355,6.992761135101318,4.537448406219482,0.0,0.7381882071495056,12.368496894836426,1.2417001724243164,6.170294761657715,1.5574630498886108,2.681793451309204,0.0,2.9858691692352295,0.11055578291416168,2.466254472732544,0.0,0.0,0.07202994078397751,0.27338707447052,0.0,1.2686196565628052,0.6025682091712952,1.3705555200576782,3.630434274673462,4.127564907073975,0.7781810760498047,0.0,1.3626536130905151,4.8971848487854,3.9231131076812744,2.3062398433685303,0.9708992838859558,0.7618380784988403,0.0,12.155156135559082,3.454267740249634,6.481071472167969,7.105456352233887,4.0992431640625,1.1043729782104492,0.5196983218193054,0.1247536689043045,2.401311159133911
